SIDO_NM,SGG_NM,ITS_BRO_NM,In/Out_Type(1/0),SEASON_SPRING,SEASON_SUMMER,SEASON_AUTUMN,SEASON_WINTER,레저/스포츠,전통/역사,감성/체험거리,조망/전망,자연물,문화시설감상,자연_조망_결합,자연_역사_결합,자연_레저_결합,자연_체험_결합,역사_문화_결합,레저_체험_결합,조망_체험_결합,조망_역사_결합,cluster
강원특별자치도,정선군,강원랜드,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,청주시 흥덕구,봉명풋살센터,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,횡성군,알프스대영CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대전광역시,서구,베이스캠프 볼더스팟둔산점,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,중랑구,신내차량기지축구장,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대전광역시,대덕구,민턴캐슬,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,영천시,시엘골프클럽,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대구광역시,달성군,다사체육공원,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,부천시 원미구,캐치스톤클라이밍짐,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
광주광역시,서구,상지풋살,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,함평군,베르힐컨트리클럽,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,강화군,동막해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,산청군,무한도전레포츠,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,광명시,경기연세FC풋살장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대구광역시,달성군,유천풋살파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
광주광역시,남구,we휘트니스,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,수영구,광안리해양레포츠센터,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,강서구,마곡실내배드민턴장,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,태백시,오투리조트스키장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
제주특별자치도,서귀포시,사계해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,해마루축구장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,울주군,오르비스GC,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,임실군,전북국제양궁장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,원주시,오크밸리CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,아산시,SG아름다운골프앤리조트,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,영광군,모래미해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
제주특별자치도,제주시,협재해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,홍천군,비발디파크,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
광주광역시,서구,광주축구전용경기장,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,한강시민공원잠원지구수영장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,순창군,팔덕야구장,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,구리시,GS챔피언스파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,남동구,인천승마공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,동작구,동작구노량진야구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,구리시,구리시체육회축구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,성동구,응봉체육공원,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,태안군,파도리해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,예천군,한천체육공원,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,구리시,구리승마클럽,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,논산시,강경수상레져,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,원주시,센추리21CC,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,영주시,장수조이월드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,경주시,강동워터파크,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 마산합포구,마산로봇랜드,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,군포시,안양컨트리클럽,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,계룡시,계룡대야구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대전광역시,중구,한화생명이글스파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
제주특별자치도,제주시,곽지해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,강서구,부산배드민턴센터,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,문경시,영강체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,음성군,금왕생활체육공원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,성남시 중원구,성남종합운동장보조경기장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,당진시,파인스톤CC,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,남양주시,에코랜드야구장,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,홍천군,카스카디아CC,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,의왕시,내손체육공원,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,양산시,에덴밸리리조트스키장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,강화군,오류내낚시터,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,남동구,골든에잇배팅센터,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,울주군,보라CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,하남시,주렁주렁하남점,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,천안시 서북구,으뜸풋살구구장,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,의성군,파라지오CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,구리시,와니엘배팅센터서울구리점,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,합천군,아델스코트CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,양양군,설해원CC,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,거제시,거제파노라마케이블카,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 수지구,볼더메이트클라이밍수지점,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,울진군,후정해수욕장,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,음성군,감곡CC,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,관악구,더클라임사당점,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,통영시,동원로얄컨트리클럽,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,남해군,포세이돈마린레저,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,여주시,블루헤런GC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 기흥구,88CC,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,영암군,월출산기찬랜드,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 덕양구,아쿠아필드고양점,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 처인구,에버랜드스피드웨이,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,김제시,더나인골프클럽,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,도봉구,초안산실내배드민턴장,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,예산군,스플라스워터파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,남구,문수국제양궁장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,무주군,덕유산리조트설천하우스,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,은평구,은평인공암벽장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,기장군,아난티코브,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,장흥군,정남진리조트축구장,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,안양시 동안구,비산체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,고령군,예마을물놀이장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,합천군,합천군민체육공원,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,인제군,속삭이는자작나무숲,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,원주시,오로라골프앤리조트,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,부산진구,준타스풋살아레나,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,평창군,버치힐GC,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,태백시,태백시종합경기장고원3구장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,강동구,강동야구장,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
광주광역시,북구,광주패밀리랜드,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,북구,레인보우아레나,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,강화군,강화루지,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,이천시,LG챔피언스파크,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,양평군,양평TPCGC,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,도봉구,아크풋살스타디움,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,서구,에이치풋살파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,성북구,고려대아이스링크,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,수원시 권선구,아이스하우스,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,강화군,유니아일랜드골프앤스파리조트,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,보성군,대한다업보성다원제1농장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,횡성군,횡성베이스볼파크,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,진천군,아난티 중앙 골프클럽,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 의창구,팔룡어울림운동장,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대구광역시,수성구,대구삼성라이온즈파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,합천군,봉산수상레져파크,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,양천해누리체육공원,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,기장군,임랑해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 덕양구,상암DMC실내풋살장,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,미추홀구,인천SSG랜더스필드,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,동대문구,건덕,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,옥천군,CK수상레저,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,양주시,장흥한옥수영장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,울진군,울진마린CC,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,의왕시,부곡체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,영주시,선비세상,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,고령군,고령오펠GC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,이천시,비승대체력단련장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,청주시 상당구,이븐데일CC,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,장수군,장계국민체육센터,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,고성군,고성군스포츠파크2구장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,홍천군,소노펠리체CC 비발디파크 웨스트,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,은평구,은평구립축구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,도봉구,창골축구장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창녕군,부곡CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대구광역시,서구,올인스포츠,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,통영시,수륙해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,강서구,강서체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 일산동구,팩토스타디움,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,반포종합운동장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,나주시,영산강둔치체육공원,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,하동군,하동짚와이어,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,해남군,송호해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,서천군,춘장대해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,송파구,잠실야구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,춘천시,강촌레일파크김유정역,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,도봉구,다락원체육공원배드민턴장,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,의령군,야베스목장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,광진구,아차산배수지체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,북구,효문운동장,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,강진군,다산베아채CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,진도군,진도개테마파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,양주시,TBS도봉산축구장,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,음성군,힐데스하임CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,증평군,블랙스톤벨포레CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,김천시,파인밸리골프클럽,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,해남군,보해매실농원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,산청군,남부생활체육공원,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 의창구,도계체육공원,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,홍천군,대명비발디파크메인센터,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,노원구,초안산인조잔디축구장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 일산서구,원마운트워터파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 수지구,수지체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,안성시,포웰CC안성,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,칠곡군,라온배드민턴센터,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,가평군,프리스틴밸리GC,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,임실군,전북종합사격장,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,성남시 분당구,분당아이스아레나,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,청양군,청양눈썰매,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,순창군,금과골프장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,시흥시,파라다이브,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
광주광역시,서구,광주실내빙상장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,서천군,금강하구둑놀이동산,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,동대문구,어반바스켓볼,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,부안군,격포해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,여주시,페럼클럽,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,동대문구,스트라이크존서울장안구장,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,예천군,한맥CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,안성시,안성팜랜드,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,중구,선녀바위해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,담양군,죽향CC,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,하남시,하남미사리카누경기장,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,김천시,김천포도CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,천안시 동남구,위너풋살장,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 처인구,코리아CC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,북구,HM풋살파크부산북구점,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,안성시,농협경제지주안성팜랜드,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,의성군,엠스클럽의성CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,중구,뽀로로&타요테마파크월미도,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,남해군,사우스케이프오너스클럽,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대구광역시,서구,볼더라운지플립대구점,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,정읍시,정읍천변어린이축구장,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 진해구,용원골프클럽,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,부천시 오정구,오정대공원축구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,영월군,한반도전기카트체험장,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,증평군,블랙스톤벨포레리조트익스트림루지,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 일산동구,더클라임일산점,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,남원시,남원종합스포츠타운,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,동구,수정산가족체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,철원군,소이산모노레일,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,음성군,젠스필드CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,계룡시,구룡체력단련장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 마산회원구,마산야구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,강화군,민머루해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,광양시,광양청매실농원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,상주시,상주낙동야구장,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,하남시,푸마타운미사,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 수지구,마루스포츠,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,노원구,광운대학교아이스링크,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,원주시,오크밸리리조트빌리지센터,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,청주시 서원구,무심천체육공원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,홍천군,샤인데일골프앤리조트,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,사상구,플랩스타디움부산주례,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,성남시 중원구,다함께야구왕성남모란점,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,중구,을왕리해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,장흥군,스파리조트안단테,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,가평군,워터플레이,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,부안군,소노벨변산오션플레이,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,금정구,어반풋볼파크동래금정점,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,장수군,렛츠런팜장수목장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,천안시 서북구,천안시민체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,사상구,포고클라임,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,제천시,제천축구센터,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,임실군,임실치즈테마파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,서구,베어즈베스트청라GC,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,증평군,벨포레모토아레나카트장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,신안군,둔장해수욕장,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,금정구,스포원파크,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대전광역시,유성구,유성풋살구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,함양군,하미앙와인밸리,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 진해구,아라미르CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,상주시,상주국제승마장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,평창군,마운틴코스터,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
광주광역시,북구,24시타이거배팅센터,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 처인구,에버랜드,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 덕양구,한양파인CC,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
